Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Pedro Obiang,Mid,West Ham,Premier League,3589.516666666667,1470,0.9926176086160496,84.15870748299324
Arthur Masuaku,Mid,West Ham,Premier League,3047.699999999999,1129,1.0166087188488446,79.02409211691763
Marko Arnautovic,FW,West Ham,Premier League,2430.9166666666665,577,0.941308107460088,78.06533795493941
Chicharito,FW,West Ham,Premier League,1689.2666666666669,278,0.9468141217974768,83.20215827338129
Sofiane Feghouli,Mid,West Ham,Premier League,1121.7333333333336,355,0.9387276913581608,76.21943661971838
Havard Nordtveit,Def,West Ham,Premier League,1035.3666666666668,355,1.0085139811885595,79.60394366197191
Robert Snodgrass,Mid,West Ham,Premier League,912.8666666666666,291,1.0043740271485342,79.03573883161512
Jose Fonte,Def,West Ham,Premier League,2267.316666666667,872,1.038878123634896,81.90733944954138
André Ayew,FW,West Ham,Premier League,2492.95,557,1.0160231853159674,86.23052064631949
Edimilson Fernandes,Mid,West Ham,Premier League,2042.1333333333328,672,0.995506442373438,86.4001488095239
Declan Rice,Def,West Ham,Premier League,1582.5166666666669,471,1.0210702092130308,79.84628450106163
André Carrillo,Mid,Watford,Premier League,1668.3333333333335,650,0.9905509211152425,79.21000000000011
Will Hughes,Mid,Watford,Premier League,1044.9666666666667,346,1.0164287352873704,81.89161849710983
Kiko Femenía,Mid,Watford,Premier League,1851.1666666666665,755,1.0392181120870965,80.29470198675497
Sebastian Prödl,Def,Watford,Premier League,4585.35,1253,0.988697080778128,80.8822825219475
Craig Cathcart,Def,Watford,Premier League,1784.8166666666666,466,1.0099350679080332,79.68047210300435
José Holebas,Def,Watford,Premier League,5704.199999999999,1785,0.9935757943825848,73.24364145658281
Adlène Guédioura,Mid,Watford,Premier League,778.55,300,0.9789768861897886,80.35600000000001
Valon Behrami,Mid,Watford,Premier League,2169.616666666667,593,0.9804453469536444,87.03069139966271
Nordin Amrabat,Mid,Watford,Premier League,2416.9500000000007,767,0.9608506921964804,73.00136897001312
Troy Deeney,FW,Watford,Premier League,5127.3499999999985,754,0.933929125342678,79.09880636604775
Miguel Britos,Def,Watford,Premier League,3326.1833333333343,1123,1.0018039395824496,77.15378450578817
Ben Watson,Mid,Watford,Premier League,555.2333333333332,209,0.9776854408194784,86.13253588516744
Adrian Mariappa,Def,Watford,Premier League,2961.466666666668,961,1.0049063072648816,82.73662851196669
Tom Cleverley,Mid,Watford,Premier League,3576.3,1577,1.0111307761982526,83.65979708306926
Stefano Okaka,FW,Watford,Premier League,1553.15,271,0.9393891723037514,82.09778597785973
Etienne Capoue,Mid,Watford,Premier League,5087.466666666667,1934,0.9960308142178446,86.53790072388853
Younes Kaboul,Def,Watford,Premier League,2049.3166666666666,608,0.9976948238316942,72.20592105263162
Nathaniel Chalobah,Mid,Watford,Premier League,480.01666666666665,153,0.9544686117334936,80.80326797385617
Daryl Janmaat,Def,Watford,Premier League,3646.85,1199,1.0074713260333077,73.84361968306922
M'Baye Niang,FW,Watford,Premier League,1321.2666666666667,375,0.9756160595448861,82.54613333333324
Roberto Pereyra,Mid,Watford,Premier League,2746.0666666666666,974,1.0207171392570715,84.08952772073943
Abdoulaye Doucouré,Mid,Watford,Premier League,5053.25,2640,0.9936186364791793,88.3669318181817
Juan Zuñiga,Def,Watford,Premier League,915.8666666666667,314,0.9971361322712672,82.40159235668793
Christian Kabasele,Def,Watford,Premier League,3291.516666666667,933,0.9792675848675642,77.92861736334413
Odion Ighalo,FW,Watford,Premier League,1391.0000000000002,243,0.962369023923085,87.66090534979429
Andre Gray,FW,Watford,Premier League,1634.6166666666668,231,0.9283721127627298,81.60259740259735
Success,FW,Watford,Premier League,595.3333333333334,123,0.9353045585468772,76.49349593495933
Molla Wagué,Def,Watford,Premier League,467.33333333333337,108,1.0328918676980279,80.67962962962964
Richarlison,FW,Watford,Premier League,3040.616666666667,575,0.9635377047517618,78.87600000000003
Marvin Zeegelaar,Mid,Watford,Premier League,1026.0666666666666,324,1.0571501793951812,77.0765432098766
Alex Oxlade-Chamberlain,Mid,Liverpool,Premier League,1600.9333333333332,652,1.0196030599526598,80.47760736196321
Nathaniel Clyne,Def,Liverpool,Premier League,3740.916666666666,1807,1.0504399633427843,79.28793580520212
Dejan Lovren,Def,Liverpool,Premier League,4977.583333333333,3306,1.0326628457795664,87.49310344827578
Alberto Moreno,Def,Liverpool,Premier League,1720.7833333333328,913,1.0277070925455682,80.14523548740432
Lucas Leiva,Mid,Liverpool,Premier League,1216.0166666666667,730,1.0487049212513562,85.82013698630159
James Milner,Def,Liverpool,Premier League,5273.7,3357,1.0463581316265842,78.03282692880555
Adam Lallana,Mid,Liverpool,Premier League,2724.616666666667,1444,1.0302203467281192,83.95858725761799
Roberto Firmino,FW,Liverpool,Premier League,6187.500000000001,2287,0.9777947345087457,82.05824223874086
Philippe Coutinho,FW,Liverpool,Premier League,3457.633333333333,1927,1.0366962145465652,80.64218993253768
Divock Origi,FW,Liverpool,Premier League,1620.766666666667,328,0.9756277151903384,82.8109756097562
Daniel Sturridge,FW,Liverpool,Premier League,1302.7333333333333,366,0.9904899579041764,81.65081967213116
Mohamed Salah,FW,Liverpool,Premier League,3064.4,790,1.0150203649554947,78.44202531645564
Ragnar Klavan,Def,Liverpool,Premier League,3079.166666666667,1929,1.0403680229229677,89.19362363919142
Emre Can,Mid,Liverpool,Premier League,4757.916666666667,2740,1.006764476309112,86.31394160583932
Joel Matip,Def,Liverpool,Premier League,4767.9,2933,1.0453436934850038,86.98649846573478
Jordan Henderson,Mid,Liverpool,Premier League,4556.766666666666,3691,1.024501878438121,85.57594599476228
Georginio Wijnaldum,Mid,Liverpool,Premier League,5720.633333333332,2592,1.0214403043139912,89.25154320987701
Virgil van Dijk,Def,Liverpool,Premier League,1339.55,919,1.0468989075471662,90.5311207834604
Sadio Mané,FW,Liverpool,Premier League,4629.116666666667,1737,1.0076469679211209,81.58681635002881
Andrew Robertson,Def,Liverpool,Premier League,2053.2833333333333,1282,1.0492125645356565,81.55585023400954
Joseph Gomez,Def,Liverpool,Premier League,2033.3,1239,1.037134747661762,81.86707021791783
Dominic Solanke,FW,Liverpool,Premier League,659.3000000000002,153,1.0309518088165766,84.31830065359472
Trent Alexander-Arnold,Def,Liverpool,Premier League,1863.05,968,1.0111013674074023,74.68739669421493
Wayne Rooney,Mid,Everton,Premier League,2367.666666666667,994,0.9743682000992464,83.32283702213292
Gerard Deulofeu,FW,Everton,Premier League,504.0333333333333,178,0.9364464976900991,71.99101123595503
Bryan Oviedo,Def,Everton,Premier League,471.8166666666667,173,1.0171395606564342,76.15144508670522
Mason Holgate,Def,Everton,Premier League,2730.8166666666666,983,0.9865149007413178,74.5557477110886
Phil Jagielka,Def,Everton,Premier League,4607.183333333333,1834,1.0134022278942083,82.26712104689227
Leighton Baines,Def,Everton,Premier League,5012.883333333334,1910,1.0604345044863206,76.52696335078545
Morgan Schneiderlin,Mid,Everton,Premier League,3374.5333333333333,1668,1.0275371764863397,87.75143884892107
Idrissa Gueye,Mid,Everton,Premier League,5797.916666666668,2958,1.0222106234013424,87.31027721433414
Tom Davies,Mid,Everton,Premier League,3651.8,1220,0.9899577688228378,85.61385245901664
Ross Barkley,Mid,Everton,Premier League,3068.083333333333,1454,0.9978901981143588,85.04876203576347
Romelu Lukaku,FW,Everton,Premier League,3492.85,700,0.9091347379005882,82.96742857142851
Kevin Mirallas,FW,Everton,Premier League,2351.666666666666,708,1.0299078249952682,80.91338983050858
Gareth Barry,Mid,Everton,Premier League,2248.95,1194,1.007166296515922,81.49304857621456
Enner Valencia,FW,Everton,Premier League,787.3333333333333,182,0.9920369242663634,78.64826007326015
Ademola Lookman,FW,Everton,Premier League,502.78333333333336,122,1.0450065312908208,86.28073770491801
Jonjoe Kenny,Def,Everton,Premier League,1722.6000000000006,470,1.0332492706013885,67.74744680851065
Dominic Calvert-Lewin,FW,Everton,Premier League,2395.416666666666,326,0.9741116807888069,82.50398773006138
Theo Walcott,Mid,Everton,Premier League,1219.033333333333,232,0.9755281788282512,77.32327586206897
Michael Keane,Def,Everton,Premier League,2729.15,890,1.0252591551262256,82.08393258426982
Ashley Williams,Def,Everton,Premier League,5330.283333333334,2050,1.012028232815013,84.44765853658558
Cuco Martina,Def,Everton,Premier League,1939.0666666666666,645,1.020912435404917,76.23519379844967
Gylfi Sigurdsson,Mid,Everton,Premier League,2393.833333333333,579,0.9980535794910792,79.9483592400691
Ramiro Funes Mori,Def,Everton,Premier League,1807.3666666666659,754,0.9950361632442701,81.83859416445637
James McCarthy,Mid,Everton,Premier League,832.2333333333335,290,0.9482369360863676,84.00344827586208
Aaron Lennon,Mid,Everton,Premier League,1399.5166666666667,300,0.9732020400285796,81.17533333333338
Tom Cleverley,Mid,Everton,Premier League,445.13333333333327,163,0.9942064230026468,85.7730061349693
Oumar Niasse,FW,Everton,Premier League,1185.333333333333,150,0.928944508711046,76.07199999999997
Seamus Coleman,Def,Everton,Premier League,3574.166666666666,1198,1.019721085705726,73.01744574290501
Yannick Bolasie,Mid,Everton,Premier League,1971.583333333333,484,0.9553401377154846,67.69256198347115
Cenk Tosun,FW,Everton,Premier League,1032.7333333333333,176,0.9403104367741976,84.59488636363638
Nikola Vlasic,Mid,Everton,Premier League,615.4833333333332,163,0.952436772851156,83.73742331288345
Eric Bailly,Def,Man Utd,Premier League,3269.2,1149,1.0035908020454498,87.32785030461285
Chris Smalling,Def,Man Utd,Premier League,4009.383333333333,1223,1.0203502196858385,92.15568274734264
Phil Jones,Def,Man Utd,Premier League,3765.183333333333,1591,1.0247050190601998,91.39390320553122
Matteo Darmian,Def,Man Utd,Premier League,1896.716666666667,692,1.0252225674502284,82.88063583815037
Marouane Fellaini,Mid,Man Utd,Premier League,2412.483333333333,1166,1.035225304490645,89.96972555746159
Axel Tuanzebe,Mid,Man Utd,Premier League,317.35,121,1.0501395580202106,89.71652892561983
Juan Mata,Mid,Man Utd,Premier League,3714.2166666666662,1952,1.0459896055540456,84.53442622950831
Henrikh Mkhitaryan,FW,Man Utd,Premier League,2393.2833333333333,1152,1.0277231759497971,82.18342013888903
Anthony Martial,FW,Man Utd,Premier League,3299.933333333334,1153,1.0374601070598188,80.08751084128359
Wayne Rooney,FW,Man Utd,Premier League,1654.1833333333334,701,1.023527414933214,83.20641940085589
Ander Herrera,Mid,Man Utd,Premier League,4024.1166666666663,2807,1.0347331666263229,85.7291592447453
Marcus Rashford,FW,Man Utd,Premier League,3808.133333333332,976,0.9944011176912156,78.61639344262306
Michael Carrick,Mid,Man Utd,Premier League,1838.733333333333,1184,1.0496909352461463,86.01309121621625
Scott McTominay,Mid,Man Utd,Premier League,801.7666666666668,259,1.0479620246981556,86.94942084942086
Jesse Lingard,Mid,Man Utd,Premier League,3330.3666666666663,1370,1.0424670406527865,85.21335766423371
Marcos Rojo,Def,Man Utd,Premier League,2473.116666666666,1108,1.040462929978364,83.09963898916979
Luke Shaw,Def,Man Utd,Premier League,1569.6166666666666,701,1.034491721467002,82.32453637660491
Paul Pogba,Mid,Man Utd,Premier League,5028.466666666666,3392,1.0459394326611766,83.14949882075486
Zlatan Ibrahimovic,FW,Man Utd,Premier League,2738.0,881,0.9675502764883112,81.29873439273558
Daley Blind,Def,Man Utd,Premier League,2346.8166666666666,1154,1.0722838454481525,80.00545927209727
Romelu Lukaku,FW,Man Utd,Premier League,3047.0,459,0.9820804326594796,80.08431372549016
Victor Lindelöf,Def,Man Utd,Premier League,1382.45,681,1.0429833581116916,89.68399412628496
Alexis Sánchez,FW,Man Utd,Premier League,1102.5500000000004,394,1.0510032154129625,77.27690355329948
Antonio Valencia,Def,Man Utd,Premier League,5578.766666666666,2726,1.0523040003593245,80.03958180484219
Ashley Young,Def,Man Utd,Premier League,3433.883333333333,1559,1.0448278088552063,76.49397049390656
Nemanja Matic,Mid,Man Utd,Premier League,3330.666666666666,2100,1.0284583328609402,88.20414285714321
Timothy Fosu-Mensah,Def,Crystal Palace,Premier League,1731.0166666666669,498,0.9779544943037496,74.94538152610446
James Tomkins,Def,Crystal Palace,Premier League,4638.950000000002,1254,1.0273825723164245,81.81084529505594
Mamadou Sakho,Def,Crystal Palace,Premier League,2414.4666666666667,810,1.0348371346446028,86.37370370370377
Martin Kelly,Def,Crystal Palace,Premier League,3513.633333333333,823,0.9773681298474955,73.34896719319576
Damien Delaney,Def,Crystal Palace,Premier League,2295.2833333333333,730,1.0512888021982505,73.88191780821919
Pape Souaré,Def,Crystal Palace,Premier League,298.2166666666667,114,0.9328245199588104,72.4078947368421
Yohan Cabaye,Mid,Crystal Palace,Premier League,4775.716666666667,1963,1.0068235484909316,82.92878247580238
Wilfried Zaha,FW,Crystal Palace,Premier League,5964.383333333335,1316,0.9873302772143056,74.80797872340433
Lee Chung-yong,Mid,Crystal Palace,Premier League,673.3999999999999,222,1.0485388469473351,79.47567567567566
Bakary Sako,FW,Crystal Palace,Premier League,675.7166666666667,147,1.0082502011653052,70.16938775510202
James McArthur,Mid,Crystal Palace,Premier League,4708.916666666666,1590,0.9853367404942348,85.08408805031453
Jason Puncheon,Mid,Crystal Palace,Premier League,3929.5,1530,1.0191163188761312,82.86045751633996
Christian Benteke,FW,Crystal Palace,Premier League,5753.249999999999,736,0.9167978609091134,86.99347826086958
Jeffrey Schlupp,Def,Crystal Palace,Premier League,2927.833333333333,817,0.9945039732422736,76.92215422276624
Scott Dann,Def,Crystal Palace,Premier League,3423.5,910,1.0378344037997314,80.26010989011006
Andros Townsend,Mid,Crystal Palace,Premier League,6017.383333333332,1695,0.992016285197422,73.15038348082606
Jairo Riedewald,Mid,Crystal Palace,Premier League,500.91666666666674,144,1.0191016227233536,79.7270833333333
Joel Ward,Def,Crystal Palace,Premier League,5349.65,1671,1.0014245731559723,73.68318372232207
Joe Ledley,Mid,Crystal Palace,Premier League,1239.6333333333334,492,1.0017530678687705,86.83963414634147
Patrick van Aanholt,Def,Crystal Palace,Premier League,3103.7666666666664,1040,1.025427873469169,77.26605769230771
Ruben Loftus-Cheek,Mid,Crystal Palace,Premier League,2005.5,634,1.0531728025291422,82.52066246056795
Luka Milivojevic,Mid,Crystal Palace,Premier League,4619.066666666668,1742,1.0008325201714003,82.53748564867969
Aaron Wan-Bissaka,Def,Crystal Palace,Premier League,662.0333333333335,188,1.0078379338597292,73.36117021276596
Branislav Ivanovic,Def,Chelsea,Premier League,644.2833333333333,295,1.0161108148620892,80.73322033898313
Álvaro Morata,FW,Chelsea,Premier League,2144.7833333333333,437,0.9457419162920176,81.54096109839823
Daniel Drinkwater,Mid,Chelsea,Premier League,568.5166666666668,355,1.00877346512094,88.5191549295776
David Luiz,Def,Chelsea,Premier League,4053.116666666667,1707,1.0424165754638837,84.46643233743427
César Azpilicueta,Def,Chelsea,Premier League,7209.483333333334,4635,1.0533308224465037,83.40522114347331
Gary Cahill,Def,Chelsea,Premier League,5702.266666666666,2689,1.0519508369172257,88.09713648196367
Victor Moses,Mid,Chelsea,Premier League,4800.533333333334,1663,1.028508323254952,76.12212868310284
Marcos Alonso,Mid,Chelsea,Premier League,5905.75,2340,1.0237277091327508,78.43799145299153
N'Golo Kanté,Mid,Chelsea,Premier League,6542.3,3900,1.0328026730816278,88.23389743589752
Cesc Fàbregas,Mid,Chelsea,Premier League,3936.2,3025,1.0636588206641406,79.8118347107438
Willian,FW,Chelsea,Premier League,3654.466666666666,1557,1.00115837152205,82.11425818882466
Pedro,FW,Chelsea,Premier League,3895.583333333334,1499,1.0044737339072554,81.95490326884598
Eden Hazard,FW,Chelsea,Premier League,5683.4,2737,1.0514753387879632,81.90033796127152
Andreas Christensen,Def,Chelsea,Premier League,2179.4000000000005,1201,1.043616859788493,92.15054121565367
Tiemoué Bakayoko,Mid,Chelsea,Premier League,2323.4833333333336,949,1.0255848275385582,88.46375131717619
Michy Batshuayi,FW,Chelsea,Premier League,720.4666666666666,137,0.9558065246371709,87.05912408759121
Antonio Rüdiger,Def,Chelsea,Premier League,2495.583333333333,1582,1.036172688796861,88.70044247787636
Davide Zappacosta,Mid,Chelsea,Premier League,1180.9,408,1.042221039560049,77.37058823529416
Olivier Giroud,FW,Chelsea,Premier League,672.5833333333335,131,0.8678693320331548,78.28244274809158
Nemanja Matic,Mid,Chelsea,Premier League,2863.85,1661,1.0307484766600674,87.20421432871795
John Terry,Def,Chelsea,Premier League,509.9166666666666,287,1.0351966873706009,91.55121951219509
Oscar,Mid,Chelsea,Premier League,478.13333333333327,218,1.0557103546148396,79.51513761467884
Kurt Zouma,Def,Chelsea,Premier League,282.1166666666667,107,0.9759521015867448,85.22710280373829
Diego Costa,FW,Chelsea,Premier League,3277.0333333333338,852,0.9635749321211912,84.90000000000008
Emerson,Mid,Chelsea,Premier League,298.25,130,0.9732928443510086,79.03384615384613
Cédric Soares,Def,Southampton,Premier League,5604.883333333332,2362,1.0106562617422834,71.80049745977978
Maya Yoshida,Def,Southampton,Premier League,4425.9,1893,1.022626914760787,86.73269941891189
Jack Stephens,Def,Southampton,Premier League,3686.316666666666,1324,1.002826815570698,82.32016616314203
Matt Targett,Def,Southampton,Premier League,563.0166666666668,256,0.9966847119056609,74.46562500000002
Oriol Romeu,Mid,Southampton,Premier League,6361.016666666666,3200,1.0156435952653209,88.49068749999999
James Ward-Prowse,Mid,Southampton,Premier League,3870.683333333333,1461,0.9953649039976591,84.92477754962358
Steven Davis,Mid,Southampton,Premier League,4446.533333333334,2473,1.013739364017336,86.67808329963621
Dusan Tadic,Mid,Southampton,Premier League,5475.433333333333,2035,0.9848595275969808,77.53759213759214
Manolo Gabbiadini,FW,Southampton,Premier League,1902.0333333333328,263,0.9490863934717044,85.73384030418254
Nathan Redmond,FW,Southampton,Premier League,5152.366666666667,1823,1.0003558631855425,80.77213384531021
Jérémy Pied,Def,Southampton,Premier League,335.73333333333335,162,1.0462987182840704,73.15617283950616
Sofiane Boufal,Mid,Southampton,Premier League,2495.2,926,0.9850480364618042,79.04362850971935
Jay Rodriguez,FW,Southampton,Premier League,979.0166666666668,160,0.960884605150342,84.55749999999996
Jordy Clasie,Mid,Southampton,Premier League,1083.283333333333,580,0.9938668732118292,87.25931034482765
Charlie Austin,FW,Southampton,Premier League,2119.683333333333,342,0.9275204054489192,83.54035087719303
Cuco Martina,Def,Southampton,Premier League,636.3666666666667,308,1.0117369647075138,79.58538961038964
Ryan Bertrand,Def,Southampton,Premier League,6023.783333333333,2423,1.0490659852543571,78.72104828724727
Shane Long,FW,Southampton,Premier League,3080.8,501,0.9446539628112318,82.19381237524951
Pierre-Emile Højbjerg,Mid,Southampton,Premier League,3184.683333333333,1798,1.0236413301797271,88.34521690767536
Mario Lemina,Mid,Southampton,Premier League,1848.583333333333,810,1.0065011902607417,88.68271604938292
Jose Fonte,Def,Southampton,Premier League,1636.15,807,1.0272637836631726,85.52453531598519
Wesley Hoedt,Def,Southampton,Premier League,2706.366666666667,1034,1.0154740036260068,80.76189555125741
Virgil van Dijk,Def,Southampton,Premier League,3048.75,1309,1.0268021465385877,87.79213139801386
Sam McQueen,Def,Southampton,Premier League,858.4499999999997,327,0.9756748417655544,73.34373088685017
Josh Sims,Mid,Southampton,Premier League,417.13333333333327,126,0.9876941373297996,78.74682539682537
Jan Bednarek,Def,Southampton,Premier League,452.9666666666667,152,0.9940197187651524,81.40789473684214
Jay Rodriguez,FW,West Brom,Premier League,2966.15,540,0.9698836366775004,81.52944444444451
Jonas Olsson,Def,West Brom,Premier League,625.55,119,1.000518340827176,69.7117647058823
Gareth Barry,Mid,West Brom,Premier League,2031.483333333333,749,0.9816455496800516,80.51655540720975
Kieran Gibbs,Def,West Brom,Premier League,3014.9499999999994,915,0.9851256070997862,76.21562841530063
Oliver Burke,FW,West Brom,Premier League,420.83333333333326,122,0.9393490407987372,84.64180327868853
Nyom,Def,West Brom,Premier League,5309.166666666666,1391,0.9966961908278608,73.787994248742
Grzegorz Krychowiak,Mid,West Brom,Premier League,1727.783333333333,706,0.9869215873782928,83.24164305949017
James Morrison,Mid,West Brom,Premier League,2072.9500000000007,746,0.9979436313051876,84.22144772117977
Claudio Yacob,Mid,West Brom,Premier League,3558.65,1078,0.9867177471243548,88.09025974025974
Chris Brunt,Mid,West Brom,Premier League,4702.049999999998,1599,1.0200813214702933,72.40468000833854
Gareth McAuley,Def,West Brom,Premier League,3859.9166666666656,641,1.0213350566479436,69.0418096723868
Nacer Chadli,Mid,West Brom,Premier League,2477.0,648,1.002774904110817,82.64104938271605
Matthew Phillips,Mid,West Brom,Premier League,4538.733333333334,908,0.9805035430417696,70.76288546255516
Jonny Evans,Def,West Brom,Premier League,5197.166666666666,1543,1.0087517273146007,84.41996111471168
Darren Fletcher,Mid,West Brom,Premier League,3451.333333333333,1076,0.985602231449028,81.56468401486995
Hal Robson-Kanu,FW,West Brom,Premier League,1705.7,284,0.9632437006562654,78.22746478873245
James McClean,Mid,West Brom,Premier League,3143.366666666667,694,0.979520035182759,72.0814121037465
Jake Livermore,Mid,West Brom,Premier League,4253.266666666666,1461,0.9771249982388528,82.58733744010966
Ahmed Hegazy,Def,West Brom,Premier League,3626.683333333333,924,1.0277302895506049,76.34610389610394
Craig Dawson,Def,West Brom,Premier League,6195.416666666666,1468,1.019511165022318,69.35524523160778
Salomón Rondón,FW,West Brom,Premier League,6038.0999999999985,1047,0.9439598383904744,84.89102196752636
Sam Field,Mid,West Brom,Premier League,877.4333333333333,222,1.028067343938272,81.49639639639639
Billy Jones,Def,Sunderland,Premier League,2423.5333333333333,571,1.021365344050131,73.55971978984235
Jason Denayer,Def,Sunderland,Premier League,1995.533333333333,517,0.9967935312979206,83.2456479690524
Lamine Koné,Def,Sunderland,Premier League,2712.066666666666,652,0.939905065655711,78.00030674846631
Bryan Oviedo,Def,Sunderland,Premier League,857.4666666666666,296,0.9597146207090111,74.62804054054058
Lee Cattermole,Mid,Sunderland,Premier League,659.0666666666666,232,0.9920220542166164,82.55517241379306
Didier Ndong,Mid,Sunderland,Premier League,2713.066666666666,911,0.9970488386251292,85.10296377607034
Sebastian Larsson,Mid,Sunderland,Premier League,1523.9499999999994,551,1.016048645007374,81.09419237749547
Jack Rodwell,Mid,Sunderland,Premier League,1591.4166666666665,479,0.9994652860719516,83.55198329853859
Victor Anichebe,FW,Sunderland,Premier League,1292.65,244,0.9850089019521092,77.80573770491799
Jermain Defoe,FW,Sunderland,Premier League,3562.7,421,0.9776763891152024,84.54774346793353
Fabio Borini,FW,Sunderland,Premier League,1863.9833333333331,442,0.9564117450727956,80.66538461538471
Javier Manquillo,Def,Sunderland,Premier League,1538.6666666666665,391,0.9969894827383976,78.49718670076729
Darron Gibson,Mid,Sunderland,Premier League,683.7333333333332,334,1.0051632124727012,82.80598802395211
Papy Djilobodji,Def,Sunderland,Premier League,1706.466666666667,585,0.9749577747160941,74.69094017094025
Steven Pienaar,Mid,Sunderland,Premier League,870.7666666666668,339,0.9640147081101189,85.67905604719755
Wahbi Khazri,Mid,Sunderland,Premier League,940.2833333333333,295,0.9613084048261948,79.34101694915259
Adnan Januzaj,FW,Sunderland,Premier League,1740.333333333333,310,1.0051514009297653,74.45516129032256
John O'Shea,Def,Sunderland,Premier League,2235.866666666667,546,0.9852128507581652,81.79560439560446
Jan Kirchhoff,Mid,Sunderland,Premier League,459.4833333333333,160,0.9215798064682408,80.025625
Patrick van Aanholt,Def,Sunderland,Premier League,1882.466666666667,639,1.0236456029028391,76.8984350547731
Duncan Watmore,Mid,Sunderland,Premier League,1089.4166666666665,171,0.9529911107551856,73.02339181286548
Donald Love,Def,Sunderland,Premier League,667.3833333333333,199,0.9832488839766323,70.01708542713563
George Honeyman,Mid,Sunderland,Premier League,251.06666666666663,101,1.0311378160246452,77.7762376237624
Moritz Bauer,Def,Stoke,Premier League,1392.5000000000002,190,0.9400051136278178,69.98842105263161
Jesé,FW,Stoke,Premier League,647.45,121,0.9502090459901176,82.62644628099176
Bojan,FW,Stoke,Premier League,582.15,196,0.9859712120751042,83.82908163265307
Marc Muniesa,Def,Stoke,Premier League,706.8333333333335,260,0.9895405090158136,80.45692307692306
Wilfried Bony,FW,Stoke,Premier League,719.9333333333333,132,0.9759130832807958,87.71893939393934
Joe Allen,Mid,Stoke,Premier League,6467.25,2190,1.0137890351758445,84.9924200913244
Giannelli Imbula,Mid,Stoke,Premier League,859.7000000000003,355,1.010325266819181,87.54676056338027
Xherdan Shaqiri,FW,Stoke,Premier League,4973.75,1473,1.0216953888176483,78.1417515274949
Saido Berahino,FW,Stoke,Premier League,1321.4500000000005,187,0.9588664610498672,87.55882352941177
Phil Bardsley,Def,Stoke,Premier League,1256.8833333333332,357,1.000993293344934,72.75686274509806
Geoff Cameron,Mid,Stoke,Premier League,3388.0333333333338,1036,0.9827902241564472,79.35801158301169
Ryan Shawcross,Def,Stoke,Premier League,5898.549999999998,1091,1.0183614006568829,77.13547204399647
Erik Pieters,Def,Stoke,Premier League,6302.066666666667,1972,1.0091238855380311,76.48270791075076
Glenn Whelan,Mid,Stoke,Premier League,2442.9,1248,1.0184607737863558,85.4419070512822
Charlie Adam,Mid,Stoke,Premier League,2011.6166666666668,972,0.9603022963441742,72.42232510288072
Peter Crouch,FW,Stoke,Premier League,3169.05,450,0.9508877926911652,87.17000000000002
Marko Arnautovic,Mid,Stoke,Premier League,2859.2999999999993,807,0.9845245054302671,76.5250309789344
Jonathan Walters,FW,Stoke,Premier League,1427.4999999999993,198,0.9451667301310988,74.27474747474751
Eric Maxim Choupo-Moting,FW,Stoke,Premier League,2399.2666666666664,481,1.004764943956159,81.11039501039504
Darren Fletcher,Mid,Stoke,Premier League,2363.883333333333,873,1.0063133357972065,82.75360824742292
Mame Biram Diouf,FW,Stoke,Premier League,4253.6,580,0.961529718769605,75.84896551724142
Kurt Zouma,Def,Stoke,Premier League,3101.35,737,1.0357591605256893,79.91044776119409
Glen Johnson,Def,Stoke,Premier League,2686.983333333334,846,1.0386634905794323,74.08593380614667
Martins Indi,Def,Stoke,Premier League,4699.433333333333,1207,1.041623027676321,87.01607290803669
Kevin Wimmer,Def,Stoke,Premier League,1425.25,412,1.0100643538007446,80.26019417475733
Ibrahim Afellay,Mid,Stoke,Premier League,618.2166666666667,266,1.0040289881189897,87.61691729323313
Ramadan Sobhi,Mid,Stoke,Premier League,2259.4833333333336,625,0.9897559303992912,83.57615999999996
Papa Alioune Ndiaye,Mid,Stoke,Premier League,1217.783333333333,240,1.0128853121551276,82.68458333333334
Thomas Edwards,Def,Stoke,Premier League,512.3333333333333,151,0.9811250233601198,70.87417218543045
Lucas Moura,Mid,Tottenham,Premier League,234.4333333333333,102,0.9762560580175029,84.35588235294117
Kyle Walker,Def,Tottenham,Premier League,2858.45,1340,1.0293371705325167,77.35741791044781
Danny Rose,Def,Tottenham,Premier League,2454.4666666666667,1108,1.0237592881387008,73.78835740072216
Mousa Dembélé,Mid,Tottenham,Premier League,4156.616666666667,2595,1.0507204388302982,89.78150289017364
Christian Eriksen,Mid,Tottenham,Premier League,6760.283333333333,3754,1.0047154340998026,81.95239744272766
Moussa Sissoko,Mid,Tottenham,Premier League,2518.0333333333333,1209,1.022948338152425,83.93002481389581
Ben Davies,Def,Tottenham,Premier League,4339.25,2075,1.0237145101504468,78.09971084337353
Kieran Trippier,Def,Tottenham,Premier League,2661.55,1433,1.031214420120791,76.06259595254716
Son Heung-Min,Mid,Tottenham,Premier League,4612.95,1555,1.005088744241195,83.3059807073956
Jan Vertonghen,Def,Tottenham,Premier League,6509.533333333333,3861,1.0427614468360795,84.99536389536377
Harry Kane,FW,Tottenham,Premier League,5890.483333333334,1028,0.9871241987327803,78.83608949416335
Victor Wanyama,Mid,Tottenham,Premier League,4093.299999999999,2326,1.0176539793022292,89.05550300945848
